Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level
3912,Female,54,Chicago,Bronze,882.41,12,2.0,FALSE,132,Neutral
6152,Male,62,New York,Bronze,2816.38,1,3.8,TRUE,65,Satisfied
6013,Male,33,San Francisco,Bronze,2583.6,9,1.7,FALSE,210,Satisfied
932,Female,49,Miami,Silver,2507.75,35,1.7,True,364,Satisfied
2159,Male,57,Houston,Bronze,2708.41,43,1.9,FALSE,207,Satisfied
5247,Female,68,Chicago,Silver,1313.5,16,4.2,TRUE,337,Satisfied
2283,Female,70,Miami,Bronze,145.4,36,2.9,TRUE,269,Neutral
2435,Female,41,New York,Gold,1823.36,36,3.0,FALSE,37,Neutral
5646,Female,50,New York,Silver,2626.65,43,1.5,TRUE,211,Neutral
302,Female,29,Miami,Silver,730.4,14,4.0,True,50,Unsatisfied
4336,Female,46,Miami,Silver,969.03,28,4.8,TRUE,338,Unsatisfied
4094,Male,29,Chicago,Bronze,1118.14,25,2.3,TRUE,140,Neutral
3574,Female,33,Chicago,Bronze,331.41,3,2.0,TRUE,77,Satisfied
3524,Male,51,New York,Bronze,2681.49,50,3.5,TRUE,231,Unsatisfied
4736,Male,42,Houston,Bronze,1228.53,34,4.2,TRUE,105,Satisfied
5121,Male,20,Chicago,Silver,1354.95,50,3.8,TRUE,330,Satisfied
3066,Female,41,Chicago,Silver,1616.57,5,4.7,FALSE,170,Unsatisfied
1593,Male,33,Chicago,Bronze,2886.61,1,2.4,TRUE,191,Unsatisfied
335,Male,33,Los Angeles,Silver,830.75,13,4.2,False,14,Satisfied
4892,Male,34,Miami,Gold,1352.77,23,3.1,TRUE,252,Neutral
4360,Female,67,Houston,Silver,1830.08,11,2.6,FALSE,182,Neutral
135,Male,26,Miami,Silver,690.6,12,3.9,True,47,Unsatisfied
2677,Female,20,Chicago,Gold,2146.25,17,4.5,FALSE,191,Unsatisfied
1707,Male,54,New York,Silver,885.33,50,1.1,FALSE,290,Unsatisfied
4649,Female,55,Miami,Silver,2166.85,39,4.8,TRUE,357,Satisfied
3368,Male,23,Chicago,Bronze,956.57,1,3.6,FALSE,68,Satisfied
4422,Male,19,Chicago,Bronze,1115.15,26,2.0,TRUE,341,Unsatisfied
6131,Male,54,Houston,Gold,508.66,7,3.0,FALSE,2,Satisfied
5732,Female,22,Houston,Gold,1627.5,49,3.5,TRUE,162,Unsatisfied
4481,Female,38,Los Angeles,Gold,837.49,9,3.8,TRUE,16,Neutral
4951,Female,26,Los Angeles,Silver,493.59,7,1.3,FALSE,326,Unsatisfied
3713,Male,52,Los Angeles,Bronze,318.59,26,3.3,TRUE,285,Satisfied
2478,Female,42,Miami,Silver,239.04,11,4.0,FALSE,2,Neutral
5961,Female,60,San Francisco,Silver,1989.29,43,1.4,FALSE,25,Unsatisfied
5737,Male,66,New York,Bronze,2361.72,11,2.4,FALSE,146,Neutral
6116,Female,69,Miami,Bronze,1404.53,21,2.9,FALSE,255,Neutral
3779,Female,41,Chicago,Bronze,955.05,36,4.7,TRUE,350,Unsatisfied
4390,Male,18,Chicago,Silver,1390.69,23,3.3,TRUE,51,Neutral
1768,Male,40,Chicago,Bronze,1490.2,41,2.4,TRUE,24,Satisfied
6080,Female,69,New York,Silver,867.41,45,4.4,TRUE,108,Unsatisfied
3482,Female,25,Los Angeles,Gold,1456.27,9,3.9,TRUE,269,Satisfied
3816,Female,40,Miami,Silver,472.54,33,2.7,FALSE,357,Satisfied
4041,Male,39,Los Angeles,Silver,1780.63,6,1.4,TRUE,54,Neutral
2805,Male,56,New York,Bronze,1319.07,29,4.8,TRUE,296,Satisfied
2070,Female,60,Los Angeles,Gold,1089.35,24,3.9,FALSE,281,Satisfied
5446,Female,57,Chicago,Gold,2504.88,45,1.8,FALSE,160,Neutral
4969,Female,55,Chicago,Gold,2015.03,6,1.0,FALSE,147,Neutral
818,Male,48,Los Angeles,Gold,296.07,41,3.8,True,1,Satisfied
3531,Male,50,Miami,Bronze,2745.56,5,1.2,TRUE,323,Satisfied
3278,Male,46,San Francisco,Silver,1381.92,2,2.8,FALSE,38,Unsatisfied
777,Male,66,Chicago,Silver,232.78,2,2.8,False,60,Neutral
5773,Female,30,Miami,Gold,2661.4,7,2.5,TRUE,51,Satisfied
2049,Male,67,Miami,Gold,157.38,35,1.7,FALSE,91,Satisfied
3052,Female,40,Houston,Gold,618.9,42,4.0,FALSE,319,Satisfied
2509,Male,22,New York,Bronze,1139.26,50,5.0,TRUE,350,Unsatisfied
1051,Male,30,Los Angeles,Bronze,2329.16,18,2.6,False,38,Unsatisfied
2507,Male,25,New York,Gold,1622.33,42,2.6,TRUE,264,Unsatisfied
1388,Male,67,Miami,Gold,1974.52,36,3.3,True,174,Satisfied
1824,Female,67,New York,Gold,254.49,16,3.2,FALSE,110,Neutral
1837,Female,36,Los Angeles,Gold,2119.56,48,1.7,FALSE,123,Satisfied
1315,Female,30,New York,Silver,1202.83,21,3.1,False,90,Neutral
3559,Female,30,New York,Gold,612.73,28,4.7,FALSE,303,Satisfied
1853,Female,69,Miami,Gold,234.86,47,3.1,TRUE,201,Satisfied
2098,Male,19,Los Angeles,Silver,2099.49,41,3.5,TRUE,114,Neutral
2131,Female,33,Houston,Bronze,2338.3,36,3.1,TRUE,332,Satisfied
5424,Female,57,Los Angeles,Gold,1333.67,19,3.8,TRUE,112,Satisfied
5452,Female,37,Los Angeles,Silver,2214.02,6,4.8,TRUE,131,Unsatisfied
4857,Female,47,New York,Silver,644.88,47,1.2,TRUE,299,Unsatisfied
4952,Male,23,Chicago,Gold,990.65,16,2.7,FALSE,115,Unsatisfied
229,Female,43,Chicago,Bronze,500.75,10,3.3,True,40,Unsatisfied
6081,Female,51,Chicago,Bronze,2152.08,23,2.6,TRUE,89,Neutral
4299,Male,46,New York,Gold,1914.56,7,2.9,FALSE,343,Neutral
6079,Female,56,Miami,Silver,2323.65,37,2.4,FALSE,217,Unsatisfied
2956,Female,32,Chicago,Bronze,928.94,5,1.4,TRUE,340,Satisfied
4201,Female,41,Houston,Bronze,2742.88,25,3.1,FALSE,67,Neutral
3938,Female,51,Miami,Silver,1985.12,48,2.2,FALSE,127,Satisfied
5438,Male,55,Houston,Silver,1225.01,2,1.8,TRUE,13,Neutral
6300,Male,33,Miami,Gold,2427.18,46,2.1,FALSE,53,Unsatisfied
1890,Male,60,New York,Gold,653.15,1,3.2,FALSE,170,Satisfied
1005,Male,47,Los Angeles,Silver,416.37,22,4.8,False,104,Neutral
5918,Female,37,New York,Bronze,2736.59,1,3.8,FALSE,342,Satisfied
1030,Female,68,Miami,Silver,207.42,22,2.5,True,331,Neutral
766,Female,26,Miami,Bronze,1328.27,18,2.2,False,20,Satisfied
3518,Female,24,Los Angeles,Silver,590.35,8,1.8,TRUE,249,Unsatisfied
1192,Female,66,San Francisco,Silver,948.08,40,3.3,True,319,Unsatisfied
3917,Female,40,Chicago,Bronze,451.54,31,4.2,TRUE,189,Satisfied
6288,Male,21,Miami,Silver,621.82,1,2.0,FALSE,8,Satisfied
1348,Female,45,Los Angeles,Gold,2864.66,41,4.4,False,332,Satisfied
3967,Female,22,San Francisco,Silver,2720.51,4,2.8,FALSE,280,Neutral
4903,Female,27,Chicago,Silver,1126.2,3,1.2,FALSE,194,Satisfied
298,Female,38,Houston,Bronze,440.9,8,3.2,False,24,Neutral
5103,Female,29,New York,Bronze,2555.53,35,2.3,TRUE,124,Unsatisfied
6312,Male,47,Houston,Silver,1427.58,34,2.6,TRUE,6,Unsatisfied
4594,Male,51,San Francisco,Bronze,2126.25,35,4.6,TRUE,134,Unsatisfied
2204,Female,36,San Francisco,Silver,786.8,12,1.6,FALSE,66,Unsatisfied
1790,Male,31,San Francisco,Gold,852.52,28,2.7,FALSE,136,Satisfied
1938,Male,33,Houston,Silver,871.94,25,3.3,FALSE,40,Satisfied
6335,Male,48,San Francisco,Gold,1851.2,34,4.1,FALSE,219,Unsatisfied
1900,Male,62,Miami,Silver,243.74,8,1.2,FALSE,38,Neutral
1804,Male,34,Chicago,Bronze,982.62,36,2.5,TRUE,201,Unsatisfied
142,Female,37,Houston,Bronze,420.8,7,3.1,False,21,Neutral
6115,Male,47,Miami,Silver,1584.46,2,2.1,FALSE,311,Unsatisfied
6222,Female,19,New York,Silver,2059.3,19,3.4,FALSE,185,Unsatisfied
757,Male,19,San Francisco,Bronze,2442.75,44,3.3,False,159,Unsatisfied
2197,Female,53,Houston,Gold,687.04,48,4.5,FALSE,43,Satisfied
3345,Male,45,Chicago,Gold,1441.91,7,2.8,TRUE,301,Satisfied
5979,Female,46,Los Angeles,Gold,1126.96,31,1.4,FALSE,119,Unsatisfied
416,Male,27,Miami,Silver,710.4,13,4.1,True,61,Unsatisfied
6105,Female,56,Houston,Gold,2393.68,8,1.0,TRUE,145,Neutral
5466,Female,39,Chicago,Gold,1545.2,5,4.7,TRUE,329,Unsatisfied
451,Female,39,Los Angeles,Gold,1718.38,46,5.0,True,235,Neutral
4177,Female,63,New York,Silver,710.14,41,2.2,FALSE,53,Satisfied
1774,Female,23,Miami,Bronze,1948.01,30,1.6,TRUE,332,Satisfied
1058,Male,59,San Francisco,Bronze,2076.35,1,3.7,False,209,Satisfied
6025,Male,40,Miami,Bronze,1293.31,46,4.1,FALSE,113,Satisfied
5614,Male,45,Los Angeles,Silver,2281.36,30,3.7,FALSE,200,Neutral
6236,Female,25,Houston,Bronze,1243.66,2,1.7,FALSE,130,Unsatisfied
2119,Female,41,Los Angeles,Silver,1924.96,41,1.7,TRUE,352,Satisfied
1581,Female,21,Houston,Bronze,1626.16,42,4.4,TRUE,45,Satisfied
4913,Female,69,Los Angeles,Bronze,2142.31,7,1.8,TRUE,239,Unsatisfied
4811,Female,24,Los Angeles,Silver,371.39,37,4.9,TRUE,209,Satisfied
1100,Female,21,Miami,Silver,1800.78,30,4.8,False,155,Neutral
4333,Female,21,New York,Silver,1895.5,2,3.4,TRUE,201,Unsatisfied
1440,Female,42,Houston,Gold,674.61,42,2.7,True,206,Satisfied
5528,Female,60,Houston,Silver,2793.1,9,1.1,TRUE,6,Satisfied
1600,Female,20,Chicago,Bronze,2938.03,48,3.1,FALSE,344,Unsatisfied
2481,Female,18,Houston,Bronze,1770.75,49,3.2,FALSE,185,Neutral
357,Female,37,Houston,Bronze,410.8,7,3.4,False,26,Neutral
6104,Female,55,Miami,Gold,680.83,44,1.3,TRUE,10,Unsatisfied
5182,Female,45,Miami,Bronze,1874.83,39,3.3,TRUE,319,Neutral
5615,Male,63,Miami,Gold,987.07,36,3.8,FALSE,101,Unsatisfied
2379,Male,61,Houston,Gold,2144.48,44,4.6,FALSE,288,Unsatisfied
1538,Male,61,New York,Silver,2504.36,43,4.5,TRUE,154,Satisfied
2567,Female,63,Miami,Bronze,658.04,26,1.3,FALSE,158,Neutral
3924,Male,60,San Francisco,Gold,2937.03,34,2.5,FALSE,131,Unsatisfied
4148,Male,20,San Francisco,Gold,935.13,1,1.4,FALSE,36,Unsatisfied
6171,Male,22,New York,Gold,1770.88,8,1.8,TRUE,264,Unsatisfied
5092,Male,36,San Francisco,Bronze,682.37,20,4.2,FALSE,180,Satisfied
394,Female,31,New York,Gold,1140.6,15,4.5,True,32,Satisfied
3443,Female,31,Miami,Gold,1884.29,49,3.7,TRUE,20,Satisfied
272,Male,30,San Francisco,Gold,1460.5,20,4.8,False,12,Satisfied
3481,Male,50,Houston,Silver,1336.58,1,1.6,TRUE,287,Neutral
2820,Female,40,Houston,Silver,2613.57,30,2.2,TRUE,223,Unsatisfied
4078,Male,56,San Francisco,Gold,386.29,12,4.8,TRUE,86,Unsatisfied
3783,Female,25,New York,Gold,2328.68,48,4.9,FALSE,51,Neutral
4850,Female,32,Los Angeles,Bronze,1355.61,30,1.8,FALSE,134,Neutral
283,Female,43,Chicago,Bronze,505.75,10,3.3,True,39,Unsatisfied
1459,Male,25,Miami,Bronze,181.16,42,2.8,FALSE,213,Unsatisfied
5017,Female,61,Chicago,Silver,2666.07,25,3.4,TRUE,20,Satisfied
3919,Male,69,San Francisco,Silver,993.82,23,3.8,FALSE,220,Unsatisfied
4122,Female,36,San Francisco,Silver,2820.12,48,4.6,FALSE,257,Satisfied
4634,Female,62,San Francisco,Silver,1663.39,23,2.9,TRUE,340,Unsatisfied
5554,Female,33,Miami,Bronze,2880.44,44,1.8,FALSE,3,Satisfied
5339,Male,33,Chicago,Bronze,714.89,30,2.8,TRUE,93,Neutral
3866,Male,42,Houston,Gold,1767.32,15,3.9,TRUE,276,Unsatisfied
159,Male,32,Miami,Silver,670.3,10,3.8,True,33,Unsatisfied
4807,Female,28,San Francisco,Gold,2099.6,15,4.9,TRUE,81,Satisfied
940,Female,50,Houston,Silver,2607.51,4,3.0,True,154,Unsatisfied
203,Female,31,New York,Gold,1130.6,15,4.5,True,26,Satisfied
1701,Male,53,San Francisco,Silver,1177.18,17,4.2,FALSE,60,Unsatisfied
645,Male,25,Miami,Bronze,2087.4,5,4.5,True,118,Neutral
2930,Male,21,San Francisco,Gold,2044.61,19,1.9,TRUE,329,Neutral
2267,Male,56,Miami,Bronze,1012.55,27,3.2,FALSE,255,Neutral
5884,Female,54,Miami,Gold,1086.5,1,2.5,TRUE,175,Neutral
1167,Female,66,Chicago,Gold,817.07,46,4.5,True,55,Unsatisfied
3370,Female,31,Chicago,Silver,2151.91,34,1.2,FALSE,156,Unsatisfied
4461,Male,41,San Francisco,Gold,2662.2,11,2.0,FALSE,229,Unsatisfied
3700,Female,27,Chicago,Bronze,1758.85,3,1.8,FALSE,94,Satisfied
5917,Male,46,New York,Gold,1926.59,35,4.0,TRUE,186,Satisfied
974,Female,69,Chicago,Silver,570.03,49,1.8,False,323,Neutral
1618,Female,39,San Francisco,Gold,2503.34,24,1.5,FALSE,295,Satisfied
1646,Male,64,San Francisco,Gold,1267.99,44,4.9,FALSE,184,Satisfied
4502,Female,40,Houston,Silver,783.57,49,3.4,TRUE,51,Satisfied
1352,Female,66,San Francisco,Bronze,2212.59,43,1.2,True,192,Satisfied
3768,Male,28,San Francisco,Gold,770.66,30,3.8,TRUE,253,Unsatisfied
3416,Female,57,Houston,Silver,754.99,6,3.1,TRUE,266,Satisfied
1952,Male,27,Los Angeles,Bronze,577.26,32,1.1,TRUE,302,Unsatisfied
1518,Female,41,San Francisco,Silver,2029.8,48,4.3,TRUE,278,Unsatisfied
796,Female,24,Los Angeles,Silver,1109.81,19,4.4,True,32,Neutral
6197,Male,69,Miami,Silver,1199.08,34,3.2,FALSE,275,Satisfied
6297,Female,62,Chicago,Bronze,2274.67,46,2.5,FALSE,299,Neutral
268,Female,38,Houston,Bronze,440.9,8,3.2,False,24,Neutral
2135,Female,57,Miami,Bronze,1310.27,42,1.5,TRUE,290,Satisfied
5042,Male,63,Chicago,Bronze,897.64,24,4.0,TRUE,350,Unsatisfied
4592,Male,54,Chicago,Bronze,2466.45,5,2.7,FALSE,330,Satisfied
6209,Female,49,New York,Gold,755.77,12,2.7,TRUE,118,Satisfied
4284,Male,31,New York,Bronze,2835.56,12,1.1,FALSE,346,Satisfied
683,Male,41,Miami,Bronze,2576.76,5,1.3,False,177,Satisfied
6303,Male,51,Chicago,Silver,2528.22,40,4.8,TRUE,234,Satisfied
1373,Female,18,New York,Silver,238.94,12,1.5,True,241,Unsatisfied
2578,Male,34,Houston,Gold,1460.94,2,3.7,FALSE,102,Satisfied
1786,Female,27,Houston,Bronze,1128.37,14,4.6,TRUE,177,Satisfied
4554,Female,31,Los Angeles,Silver,1065.08,40,4.0,TRUE,57,Unsatisfied
2751,Male,58,Miami,Gold,1925.21,29,1.7,FALSE,286,Unsatisfied
368,Male,27,Miami,Silver,710.4,13,4.1,True,57,Unsatisfied
1789,Male,42,Miami,Silver,1679.36,4,4.7,TRUE,116,Satisfied
961,Female,69,Los Angeles,Bronze,701.63,23,2.0,True,364,Satisfied
608,Female,67,Los Angeles,Bronze,159.14,10,4.3,False,136,Neutral
3921,Female,20,Houston,Gold,1223.97,38,2.8,FALSE,331,Unsatisfied
5602,Female,61,Miami,Gold,681.69,2,4.7,TRUE,133,Satisfied
3082,Female,34,Miami,Gold,965.04,43,3.7,TRUE,249,Unsatisfied
5155,Male,19,Los Angeles,Bronze,2358.03,22,4.6,TRUE,59,Unsatisfied
3080,Male,27,Los Angeles,Silver,2989.2,24,3.6,TRUE,107,Satisfied
5187,Female,56,Houston,Bronze,294.89,49,1.4,FALSE,22,Unsatisfied
5664,Male,55,Chicago,Silver,1799.22,32,3.1,FALSE,241,Unsatisfied
3933,Female,25,San Francisco,Silver,2248.37,15,2.0,TRUE,270,Unsatisfied
6273,Female,26,Miami,Silver,2985.36,19,1.4,TRUE,327,Neutral
5704,Female,49,Houston,Gold,1746.12,48,2.1,TRUE,290,Satisfied
878,Male,43,Houston,Silver,2948.69,26,4.6,True,222,Satisfied
4938,Female,28,Houston,Bronze,1580.19,37,2.6,FALSE,8,Satisfied
5194,Male,47,San Francisco,Silver,867.06,46,2.2,FALSE,48,Satisfied
3327,Male,52,Miami,Gold,1669.7,28,3.1,TRUE,234,Satisfied
1703,Male,65,Chicago,Gold,1265.91,45,2.1,TRUE,55,Unsatisfied
1627,Male,67,San Francisco,Silver,688.74,35,2.5,TRUE,102,Unsatisfied
4601,Female,37,Chicago,Gold,546.75,46,4.3,FALSE,58,Satisfied
1448,Female,68,Chicago,Gold,2906.59,17,4.1,False,311,Unsatisfied
759,Male,56,Miami,Gold,2296.85,43,2.8,True,221,Neutral
344,Male,27,Miami,Silver,720.4,13,4.0,True,55,Unsatisfied
6098,Male,19,Miami,Bronze,1427.15,22,3.1,TRUE,42,Neutral
2908,Male,20,New York,Silver,1564.03,30,1.1,TRUE,167,Neutral
2872,Male,65,Los Angeles,Silver,259.86,49,2.2,FALSE,344,Satisfied
1906,Female,19,New York,Bronze,568.32,50,2.4,TRUE,245,Satisfied
5829,Female,59,Miami,Gold,2168.77,35,2.4,FALSE,186,Neutral
4805,Male,24,Miami,Gold,1289.58,14,3.5,TRUE,297,Unsatisfied
2785,Female,36,Houston,Bronze,436.02,8,4.3,FALSE,91,Neutral
2582,Female,19,Los Angeles,Bronze,2524.94,18,4.1,FALSE,131,Neutral
1825,Female,50,Houston,Bronze,1774.78,24,2.7,TRUE,351,Unsatisfied
5126,Female,18,Los Angeles,Gold,1174.74,7,2.8,TRUE,176,Satisfied
4559,Female,27,Miami,Silver,2427.0,45,3.4,TRUE,254,Satisfied
5600,Female,52,New York,Bronze,2525.95,10,2.7,FALSE,103,Satisfied
1251,Female,58,Miami,Silver,648.16,28,4.1,True,112,Neutral
3579,Male,70,Miami,Gold,2993.84,40,4.3,TRUE,245,Neutral
3708,Female,69,San Francisco,Silver,2547.35,10,2.3,FALSE,348,Unsatisfied
2575,Female,24,New York,Silver,1789.29,50,3.9,TRUE,331,Satisfied
3119,Female,26,New York,Gold,623.21,20,3.0,TRUE,263,Unsatisfied
624,Female,49,Houston,Silver,1033.8,39,3.4,False,1,Unsatisfied
5138,Female,47,San Francisco,Gold,341.1,26,4.2,TRUE,270,Satisfied
4843,Female,46,Miami,Gold,295.18,2,2.6,TRUE,71,Neutral
3403,Male,31,Chicago,Silver,133.02,3,3.2,FALSE,25,Neutral
1989,Male,44,Miami,Bronze,2594.06,35,3.8,TRUE,231,Neutral
3135,Female,30,Houston,Bronze,1946.01,27,4.3,FALSE,312,Neutral
5475,Male,45,Chicago,Bronze,1028.62,37,1.5,TRUE,101,Satisfied
1019,Female,58,Houston,Gold,1840.71,2,2.8,True,250,Satisfied
3709,Male,53,New York,Bronze,723.57,3,4.5,TRUE,125,Neutral
299,Female,32,New York,Gold,1160.3,14,4.4,True,22,Satisfied
882,Male,50,San Francisco,Gold,448.91,2,3.5,False,139,Unsatisfied
2795,Female,69,New York,Bronze,654.64,26,3.4,TRUE,33,Unsatisfied
545,Male,67,Houston,Gold,128.31,19,4.7,False,299,Unsatisfied
3572,Male,66,Los Angeles,Bronze,1928.1,22,4.1,FALSE,270,Unsatisfied
5497,Male,19,Los Angeles,Silver,2140.54,27,3.5,FALSE,166,Satisfied
1613,Male,55,Houston,Gold,1217.22,11,1.4,FALSE,323,Neutral
2246,Female,41,New York,Gold,658.96,50,3.2,FALSE,262,Satisfied
2561,Female,34,San Francisco,Gold,2906.15,42,3.6,TRUE,86,Satisfied
780,Male,28,Miami,Bronze,1953.78,39,2.5,False,17,Unsatisfied
5859,Male,26,San Francisco,Gold,2246.55,28,2.5,TRUE,263,Satisfied
3427,Male,31,Miami,Bronze,608.84,16,1.4,TRUE,214,Satisfied
4196,Male,51,Miami,Silver,258.69,11,3.3,TRUE,255,Unsatisfied
2388,Male,24,Houston,Silver,2086.15,42,4.8,TRUE,353,Neutral
4686,Male,49,San Francisco,Gold,2362.96,22,2.6,TRUE,314,Neutral
4228,Male,69,Chicago,Gold,322.55,20,2.7,TRUE,282,Unsatisfied
2993,Female,23,Los Angeles,Gold,524.69,10,3.4,FALSE,80,Satisfied
5096,Female,58,Houston,Bronze,932.88,48,2.1,TRUE,122,Unsatisfied
4472,Female,57,Miami,Silver,1177.94,2,4.0,TRUE,125,Neutral
6179,Female,65,San Francisco,Gold,274.25,49,4.1,TRUE,148,Unsatisfied
1532,Male,48,Los Angeles,Bronze,2688.28,12,4.6,TRUE,337,Unsatisfied
1777,Male,40,Miami,Silver,309.23,6,1.7,TRUE,151,Neutral
4510,Male,66,Miami,Bronze,1829.23,33,2.4,FALSE,227,Unsatisfied
3111,Male,66,Los Angeles,Silver,1388.23,35,4.4,TRUE,228,Neutral
3900,Female,18,Chicago,Bronze,985.4,49,2.9,FALSE,361,Neutral
5695,Female,62,Houston,Gold,1849.06,3,3.6,TRUE,137,Satisfied
3329,Male,20,Houston,Gold,1282.38,31,4.3,FALSE,143,Neutral
1017,Male,41,Miami,Silver,1760.01,3,2.4,True,331,Satisfied
4118,Female,37,Miami,Silver,2463.85,7,2.8,FALSE,176,Satisfied
4727,Male,70,Houston,Gold,2951.41,42,2.6,FALSE,318,Neutral
5154,Male,62,Los Angeles,Bronze,2902.67,49,4.4,FALSE,207,Neutral
312,Female,43,Chicago,Bronze,515.75,9,3.3,True,38,Unsatisfied
1620,Female,59,Houston,Silver,430.0,29,3.8,FALSE,129,Unsatisfied
4096,Male,27,Miami,Gold,2367.42,2,1.7,TRUE,34,Satisfied
662,Female,38,New York,Bronze,2018.28,25,2.2,True,104,Neutral
3576,Female,66,Houston,Silver,1988.98,44,2.8,TRUE,364,Satisfied
4879,Male,52,New York,Bronze,2049.7,12,2.5,TRUE,140,Satisfied
4476,Female,67,Miami,Bronze,2868.82,12,2.8,FALSE,287,Neutral
601,Female,33,New York,Gold,183.36,2,1.6,True,255,Satisfied
399,Female,36,Houston,Bronze,470.5,8,3.0,False,22,Neutral
5598,Male,68,Miami,Bronze,2680.89,31,2.4,FALSE,266,Unsatisfied
4921,Female,46,Los Angeles,Silver,2047.47,38,3.6,TRUE,116,Unsatisfied
5418,Male,43,Chicago,Silver,1479.95,46,4.4,FALSE,38,Neutral
4327,Male,22,Miami,Bronze,685.38,50,1.6,FALSE,326,Unsatisfied
2611,Male,22,Miami,Gold,2398.35,3,2.9,FALSE,296,Unsatisfied
2830,Female,41,Miami,Gold,516.97,42,1.7,TRUE,219,Unsatisfied
5509,Female,29,Los Angeles,Gold,1983.18,16,4.8,TRUE,288,Satisfied
487,Male,26,Chicago,Gold,1140.99,11,2.8,False,169,Neutral
6202,Male,20,New York,Silver,1404.86,49,4.2,FALSE,319,Satisfied
3347,Male,63,Los Angeles,Bronze,217.42,34,3.5,TRUE,342,Satisfied
3699,Female,48,Miami,Bronze,1961.6,46,3.8,FALSE,149,Neutral
2483,Female,18,Los Angeles,Silver,1471.88,22,1.4,FALSE,316,Unsatisfied
2819,Female,23,Miami,Gold,1658.81,36,2.8,TRUE,31,Satisfied
4950,Male,27,Los Angeles,Silver,1125.74,5,4.1,FALSE,308,Unsatisfied
3295,Female,50,San Francisco,Bronze,1043.29,15,4.3,FALSE,283,Unsatisfied
5805,Female,68,San Francisco,Gold,850.54,19,4.9,FALSE,66,Unsatisfied
5536,Female,59,Chicago,Gold,2317.98,9,2.0,TRUE,199,Unsatisfied
3140,Female,45,San Francisco,Silver,1780.1,49,4.1,TRUE,286,Satisfied
1902,Female,58,Houston,Gold,586.87,47,3.6,TRUE,201,Satisfied
6364,Female,30,Los Angeles,Gold,2314.9,18,1.9,TRUE,148,Unsatisfied
1858,Male,52,Chicago,Silver,523.15,12,2.9,TRUE,128,Neutral
5266,Female,43,Los Angeles,Bronze,2316.09,1,4.8,TRUE,229,Satisfied
4637,Male,27,San Francisco,Bronze,1147.05,6,2.1,FALSE,164,Satisfied
1378,Female,43,Chicago,Silver,1716.85,10,3.2,False,333,Satisfied
475,Male,36,Chicago,Silver,444.91,42,2.4,False,118,Neutral
294,Male,33,Los Angeles,Silver,830.75,13,4.2,False,14,Satisfied
4409,Female,35,San Francisco,Bronze,1926.16,29,2.4,FALSE,149,Unsatisfied
3288,Female,28,Houston,Gold,588.87,48,4.1,FALSE,205,Neutral
2996,Female,58,Houston,Silver,296.85,35,4.4,FALSE,21,Neutral
3434,Male,45,Houston,Gold,129.2,35,3.5,TRUE,244,Unsatisfied
4838,Female,40,Chicago,Silver,2143.16,47,4.6,FALSE,314,Satisfied
5264,Female,61,New York,Silver,1267.41,38,1.2,TRUE,354,Satisfied
5079,Female,25,Los Angeles,Silver,2311.42,50,1.9,FALSE,131,Neutral
2492,Female,45,New York,Gold,2268.04,21,4.5,FALSE,17,Satisfied
2629,Male,57,San Francisco,Bronze,2691.34,39,4.9,FALSE,93,Unsatisfied
1920,Female,47,New York,Gold,945.36,1,4.0,FALSE,87,Satisfied
5801,Male,32,Houston,Silver,126.23,29,2.6,TRUE,17,Satisfied
2584,Female,33,Los Angeles,Silver,2872.88,23,3.3,TRUE,86,Neutral
3793,Female,45,San Francisco,Bronze,1904.44,19,3.5,FALSE,350,Neutral
1198,Male,68,Miami,Gold,780.92,28,4.2,True,280,Unsatisfied
4632,Female,58,New York,Bronze,840.91,35,3.4,TRUE,2,Satisfied
6434,Female,22,Houston,Bronze,2566.78,29,1.8,TRUE,247,Neutral
4120,Female,18,Miami,Silver,1923.45,10,3.0,FALSE,84,Satisfied
4151,Female,29,Houston,Silver,2416.77,22,3.6,TRUE,9,Neutral
788,Male,63,New York,Bronze,389.67,37,3.0,False,253,Unsatisfied
3873,Female,44,San Francisco,Bronze,2504.77,5,4.4,FALSE,100,Satisfied
3499,Female,50,Chicago,Bronze,1080.22,6,4.1,FALSE,30,Unsatisfied
5094,Female,21,Miami,Gold,2156.93,18,4.4,TRUE,335,Neutral
454,Female,36,San Francisco,Gold,1284.74,30,1.7,True,190,Neutral
3375,Male,70,Los Angeles,Gold,2906.79,47,3.1,FALSE,88,Neutral
5217,Female,70,San Francisco,Bronze,692.48,45,3.0,TRUE,249,Unsatisfied
6293,Male,59,Miami,Bronze,2998.28,41,4.8,TRUE,171,Unsatisfied
6133,Female,63,Miami,Silver,529.39,5,2.5,FALSE,147,Neutral
2894,Male,40,Miami,Silver,1300.01,10,2.5,TRUE,34,Satisfied
2967,Male,21,Houston,Bronze,348.57,8,1.6,FALSE,2,Satisfied
5153,Male,67,Los Angeles,Bronze,738.63,44,2.3,FALSE,228,Satisfied
4123,Female,54,San Francisco,Gold,1835.58,2,1.6,FALSE,178,Satisfied
2515,Male,53,San Francisco,Gold,1595.19,33,2.5,FALSE,179,Unsatisfied
4035,Female,63,New York,Gold,2782.82,8,1.8,FALSE,323,Unsatisfied
1361,Male,52,Houston,Bronze,641.68,38,2.6,True,201,Unsatisfied
